file_path,import_count,imports,top_level_modules
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_family.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_familysrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_lineposition.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_linepositionsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_shadow.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_shadowsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_size.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_sizesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_style.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_stylesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_textcase.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_textcasesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_variant.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_variantsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_weight.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/hoverlabel/font/_weightsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/__init__.py,21,import sys; from typing import; from ._weightsrc import; from ._weight import; from ._variantsrc import; from ._variant import; from ._textcasesrc import; from ._textcase import; from ._stylesrc import; from ._style import; from ._sizesrc import; from ._size import; from ._shadowsrc import; from ._shadow import; from ._linepositionsrc import; from ._lineposition import; from ._familysrc import; from ._family import; from ._colorsrc import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_colorsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_family.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_familysrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_lineposition.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_linepositionsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_shadow.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_shadowsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_size.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_sizesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_style.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_stylesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_textcase.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_textcasesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_variant.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_variantsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_weight.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/insidetextfont/_weightsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/legendgrouptitle/__init__.py,5,import sys; from typing import; from ._text import; from ._font import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pie/legendgrouptitle/_font.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/legendgrouptitle/_text.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/legendgrouptitle/font/__init__.py,12,import sys; from typing import; from ._weight import; from ._variant import; from ._textcase import; from ._style import; from ._size import; from ._shadow import; from ._lineposition import; from ._family import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pie/legendgrouptitle/font/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/legendgrouptitle/font/_family.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/legendgrouptitle/font/_lineposition.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/legendgrouptitle/font/_shadow.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/legendgrouptitle/font/_size.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/legendgrouptitle/font/_style.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/legendgrouptitle/font/_textcase.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/legendgrouptitle/font/_variant.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/legendgrouptitle/font/_weight.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/__init__.py,7,import sys; from typing import; from ._pattern import; from ._line import; from ._colorssrc import; from ._colors import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/_colors.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/_colorssrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/_line.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/_pattern.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/line/__init__.py,7,import sys; from typing import; from ._widthsrc import; from ._width import; from ._colorsrc import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/line/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/line/_colorsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/line/_width.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/line/_widthsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/pattern/__init__.py,15,import sys; from typing import; from ._soliditysrc import; from ._solidity import; from ._sizesrc import; from ._size import; from ._shapesrc import; from ._shape import; from ._fillmode import; from ._fgopacity import; from ._fgcolorsrc import; from ._fgcolor import; from ._bgcolorsrc import; from ._bgcolor import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/pattern/_bgcolor.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/pattern/_bgcolorsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/pattern/_fgcolor.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/pattern/_fgcolorsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/pattern/_fgopacity.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/pattern/_fillmode.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/pattern/_shape.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/pattern/_shapesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/pattern/_size.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/pattern/_sizesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/pattern/_solidity.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/marker/pattern/_soliditysrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/__init__.py,21,import sys; from typing import; from ._weightsrc import; from ._weight import; from ._variantsrc import; from ._variant import; from ._textcasesrc import; from ._textcase import; from ._stylesrc import; from ._style import; from ._sizesrc import; from ._size import; from ._shadowsrc import; from ._shadow import; from ._linepositionsrc import; from ._lineposition import; from ._familysrc import; from ._family import; from ._colorsrc import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_colorsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_family.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_familysrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_lineposition.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_linepositionsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_shadow.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_shadowsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_size.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_sizesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_style.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_stylesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_textcase.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_textcasesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_variant.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_variantsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_weight.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/outsidetextfont/_weightsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/stream/__init__.py,5,import sys; from typing import; from ._token import; from ._maxpoints import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pie/stream/_maxpoints.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/stream/_token.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/__init__.py,21,import sys; from typing import; from ._weightsrc import; from ._weight import; from ._variantsrc import; from ._variant import; from ._textcasesrc import; from ._textcase import; from ._stylesrc import; from ._style import; from ._sizesrc import; from ._size import; from ._shadowsrc import; from ._shadow import; from ._linepositionsrc import; from ._lineposition import; from ._familysrc import; from ._family import; from ._colorsrc import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_colorsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_family.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_familysrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_lineposition.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_linepositionsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_shadow.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_shadowsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_size.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_sizesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_style.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_stylesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_textcase.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_textcasesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_variant.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_variantsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_weight.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/textfont/_weightsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/__init__.py,6,import sys; from typing import; from ._text import; from ._position import; from ._font import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/_font.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/_position.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/_text.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/__init__.py,21,import sys; from typing import; from ._weightsrc import; from ._weight import; from ._variantsrc import; from ._variant import; from ._textcasesrc import; from ._textcase import; from ._stylesrc import; from ._style import; from ._sizesrc import; from ._size import; from ._shadowsrc import; from ._shadow import; from ._linepositionsrc import; from ._lineposition import; from ._familysrc import; from ._family import; from ._colorsrc import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_colorsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_family.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_familysrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_lineposition.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_linepositionsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_shadow.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_shadowsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_size.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_sizesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_style.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_stylesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_textcase.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_textcasesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_variant.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_variantsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_weight.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pie/title/font/_weightsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/__init__.py,41,import sys; from typing import; from ._ysrc import; from ._yboundssrc import; from ._ybounds import; from ._yaxis import; from ._y import; from ._xysrc import; from ._xy import; from ._xsrc import; from ._xboundssrc import; from ._xbounds import; from ._xaxis import; from ._x import; from ._visible import; from ._uirevision import; from ._uid import; from ._textsrc import; from ._text import; from ._stream import; from ._showlegend import; from ._opacity import; from ._name import; from ._metasrc import; from ._meta import; from ._marker import; from ._legendwidth import; from ._legendrank import; from ._legendgrouptitle import; from ._legendgroup import; from ._legend import; from ._indicessrc import; from ._indices import; from ._idssrc import; from ._ids import; from ._hoverlabel import; from ._hoverinfosrc import; from ._hoverinfo import; from ._customdatasrc import; from ._customdata import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_customdata.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_customdatasrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_hoverinfo.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_hoverinfosrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_hoverlabel.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_ids.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_idssrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_indices.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_indicessrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_legend.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_legendgroup.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_legendgrouptitle.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_legendrank.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_legendwidth.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_marker.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_meta.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_metasrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_name.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_opacity.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_showlegend.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_stream.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_text.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_textsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_uid.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_uirevision.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_visible.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_x.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_xaxis.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_xbounds.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_xboundssrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_xsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_xy.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_xysrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_y.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_yaxis.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_ybounds.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_yboundssrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/_ysrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/hoverlabel/__init__.py,12,import sys; from typing import; from ._namelengthsrc import; from ._namelength import; from ._font import; from ._bordercolorsrc import; from ._bordercolor import; from ._bgcolorsrc import; from ._bgcolor import; from ._alignsrc import; from ._align import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/hoverlabel/_align.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/hoverlabel/_alignsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/hoverlabel/_bgcolor.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/hoverlabel/_bgcolorsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/hoverlabel/_bordercolor.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/hoverlabel/_bordercolorsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/hoverlabel/_font.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/hoverlabel/_namelength.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/hoverlabel/_namelengthsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/hoverlabel/font/__init__.py,21,import sys; from typing import; from ._weightsrc import; from ._weight import; from ._variantsrc import; from ._variant import; from ._textcasesrc import; from ._textcase import; from ._stylesrc import; from ._style import; from ._sizesrc import; from ._size import; from ._shadowsrc import; from ._shadow import; from ._linepositionsrc import; from ._lineposition import; from ._familysrc import; from ._family import; from ._colorsrc import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/hoverlabel/font/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/pointcloud/hoverlabel/font/_colorsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
